MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,MaxPartialCharge,MaxAbsPartialCharge,FpDensityMorgan1,AvgIpc,BalabanJ,HallKierAlpha,Ipc,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumSaturatedHeterocycles,MolLogP,Value
13.189785,0.0,-1.8181758,0.29025182,18.6875,454.914,0.34267634,0.45819774,1.28125,3.110668,2.4499968e-06,-3.23,13575997.0,6.606882,5.601051,0.0,5.559267,5.9693055,4.794537,14.770921,0.0,12.407033,6.923737,36.75266,30.60847,41.038685,41.305183,0.0,14.450988,4.992405,32.097248,14.095344,57.375996,11.387856,5.559267,5.6873865,0.0,12.407033,28.28409,0.0,30.034914,0.0,22.290781,0.0,30.994003,29.059515,22.153763,0.0,23.895739,43.260723,4.992405,9.720841,6.7444224,0.0,36.53894,2.3776813,-0.7200469,1.8572457,1.9397522,3.816963,0.0,2.0,1.0,2.0,3.0,0.0,2.7228,4.38
13.156023,0.12173347,-1.8160721,0.35985875,19.928572,442.269,0.34267634,0.45819774,1.3214285,3.0527923,1.8294475,-2.58,3278958.5,11.210078,5.601051,0.0,5.559267,5.9693055,4.794537,14.762494,0.0,0.0,6.923737,46.970688,16.513126,35.20961,32.802174,0.0,14.535057,0.0,39.020985,0.0,55.540382,11.387856,5.559267,0.0,0.0,15.929944,28.28409,6.923737,35.598366,0.0,22.290781,0.0,18.586971,29.059515,26.633024,0.0,23.754047,12.990105,20.913923,9.720841,7.455223,3.3901289,34.363556,2.578435,-0.72058165,1.8078628,3.9552593,0.0,0.0,2.0,0.0,3.0,3.0,0.0,2.54552,7.55
13.281645,0.11679397,-1.8262855,0.49467912,19.4,406.442,0.34267634,0.45819774,1.2666667,3.128889,1.8149714,-3.1,9549444.0,6.606882,5.601051,0.0,5.559267,5.9693055,9.778516,9.778516,0.0,0.0,13.847474,30.537828,23.057884,40.903538,16.87223,0.0,14.535057,5.7336674,51.986565,0.0,56.631115,11.387856,11.292934,0.0,0.0,0.0,41.24967,0.0,48.21603,0.0,22.290781,0.0,18.586971,35.60427,34.144577,0.0,23.754047,6.066367,11.907716,15.454509,6.777825,0.0,34.73098,9.21568,-0.72286826,2.5832763,4.354327,0.0,0.0,2.0,0.0,3.0,3.0,0.0,1.4957,6.78
12.9134,0.0039366023,-0.9346249,0.42809817,14.259259,372.417,0.30590683,0.5071546,1.1481482,2.6129029,2.4133973,-2.89,682291.6,17.60299,11.56649,0.0,0.0,5.9693055,14.383612,0.0,0.0,0.0,24.993683,38.47705,18.414747,11.126903,17.535795,0.0,0.0,0.0,52.558464,0.0,46.557888,11.499023,0.0,0.0,11.499023,0.0,9.5314,0.0,67.17048,0.0,0.0,0.0,35.291164,6.4208217,30.20268,0.0,0.0,26.84723,0.0,4.736863,5.477354,0.0,37.47148,0.4747808,-2.4661107,3.9130425,5.6951356,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.8615,3.79
12.167019,0.16649744,-0.47994998,0.38469502,10.285714,380.356,0.25530085,0.5042596,0.53571427,2.6720083,1.6542308,-4.2,1744725.2,0.0,22.998047,0.0,11.81436,0.0,9.589074,0.0,0.0,0.0,0.0,60.66367,22.501675,0.0,23.189133,0.0,0.0,0.0,0.0,10.633577,71.79057,22.998047,10.633577,11.374773,22.998047,0.0,0.0,0.0,20.715977,0.0,0.0,0.0,22.625927,11.374773,12.132734,24.265469,24.265469,0.0,10.633577,0.0,0.0,0.0,24.334038,1.2456646,-2.3958824,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0136,5.59
13.134138,0.11429405,-1.8254596,0.4932514,20.965517,392.367,0.34267634,0.45819774,1.137931,3.3153057,1.6050011,-3.39,8968144.0,6.606882,17.100075,6.7929425,5.559267,5.9693055,4.794537,9.778516,0.0,0.0,6.923737,24.619923,22.579494,29.012764,16.87223,0.0,9.551078,0.0,32.097248,6.7929425,51.309628,22.886879,15.032992,0.0,11.499023,0.0,28.28409,0.0,30.034914,0.0,22.290781,0.0,25.379913,40.55854,16.466377,0.0,17.557203,18.1991,0.0,19.194567,17.58895,0.0,30.125914,1.3924038,0.5779609,0.11429405,2.0976071,0.0,0.0,3.0,1.0,2.0,3.0,0.0,1.8083,7.35
12.940093,0.121504,-4.45046,0.61319184,12.5172415,400.356,0.4159855,0.45359305,0.86206895,3.156279,1.5596873,-3.68,4832048.5,0.0,11.499023,6.7929425,5.90718,6.1762986,4.794537,0.0,13.171246,0.0,18.1991,42.46457,17.44114,16.81429,22.96934,0.0,0.0,0.0,6.1762986,17.42652,77.85694,11.499023,20.107304,30.233404,11.499023,0.0,6.1762986,0.0,15.92144,0.0,0.0,0.0,18.04378,22.873796,12.132734,12.132734,42.46457,0.0,10.633577,9.473726,49.34736,0.0,12.74832,0.6191808,0.7006753,-4.45046,0.121504,0.0,0.0,1.0,3.0,0.0,3.0,0.0,5.43,3.98
13.774858,0.0006096373,-1.9715362,0.4847381,19.233334,410.357,0.34267634,0.47761345,1.3,3.072923,1.8633538,-3.59,7675445.5,12.424103,5.601051,0.0,5.559267,11.938611,4.794537,18.963469,0.0,0.0,6.923737,30.68629,16.513126,34.576218,22.841536,0.0,9.551078,0.0,32.097248,0.0,62.6903,11.387856,5.559267,4.390415,0.0,0.0,28.28409,5.8172207,40.392902,0.0,22.290781,0.0,58.42312,5.693928,6.066367,22.766201,6.923737,0.0,4.9839787,4.736863,20.12858,0.0,41.85006,-1.2328088,-2.7034748,-0.0006096373,1.2427521,0.0,0.0,2.0,1.0,2.0,3.0,0.0,1.9169,5.51
12.833406,0.021692924,-0.4319697,0.14222355,10.485714,481.517,0.2718934,0.3876078,0.82857144,3.4395819,1.6659511,-4.81,47843044.0,17.081783,0.0,6.410095,17.721539,0.0,24.587433,0.0,0.0,0.0,0.0,18.1991,52.699123,22.89778,47.02941,5.4092836,19.018087,26.876684,6.4208217,22.495123,53.871414,0.0,27.000822,17.062159,0.0,0.0,25.937553,5.4092836,37.88622,0.0,0.0,0.0,30.402306,34.86011,0.0,18.1991,53.434845,0.0,21.267155,11.142951,4.7059155,0.0,48.41281,7.5318327,-1.2196044,5.5661783,0.23269303,5.009796,0.0,0.0,0.0,3.0,3.0,0.0,0.83087,5.57
13.024569,0.11012853,-1.8256699,0.49943274,20.148148,364.357,0.34267634,0.50794154,1.2592592,3.0110896,1.7955326,-3.19,2143417.0,12.356394,5.601051,0.0,5.559267,5.9693055,4.794537,9.778516,0.0,0.0,6.923737,36.75266,16.513126,29.012764,16.87223,0.0,9.551078,0.0,32.097248,0.0,57.375996,17.137367,5.559267,0.0,5.7495117,0.0,28.28409,0.0,30.034914,0.0,22.290781,0.0,24.336483,34.576218,10.949676,0.0,35.756306,6.066367,4.9839787,4.736863,6.646852,0.0,29.830002,1.251537,-0.58511156,0.11012853,1.8715011,0.0,0.0,2.0,1.0,2.0,3.0,0.0,1.7852,6.96
5.8659477,0.57339567,0.57339567,0.3477533,16.363636,445.567,0.13749196,0.4967437,1.060606,3.172276,1.6708275,-3.16,55408190.0,23.885942,0.0,0.0,0.0,0.0,0.0,4.9839787,0.0,0.0,23.354815,50.345085,54.80036,12.626498,22.432472,0.0,15.200677,5.1557126,6.4208217,65.435715,53.591473,16.876415,14.953561,5.817863,5.7495117,0.0,4.837589,0.0,17.547724,0.0,22.029827,0.0,0.0,6.606882,89.58039,0.0,7.1097975,12.132734,59.54379,19.714142,5.554426,0.0,15.545883,6.24742,1.8308109,0.92135495,5.2983646,5.8316717,1.0,1.0,2.0,1.0,3.0,1.0,3.3541,5.18
11.814726,0.029169764,-0.52947706,0.32005888,15.2,270.24,0.34382448,0.50793904,0.95,2.7040355,2.099502,-2.95,45065.457,11.499023,11.499023,0.0,0.0,5.9693055,0.0,4.794537,0.0,0.0,6.066367,41.971306,5.5634513,5.5731044,17.61843,0.0,0.0,0.0,0.0,0.0,47.525105,22.998047,4.736863,0.0,22.998047,0.0,4.794537,0.0,11.126903,0.0,11.649125,0.0,22.82164,16.876415,0.0,36.407856,6.066367,0.0,0.0,4.736863,5.0704036,0.0,11.814726,1.2981458,-0.6363351,1.5206019,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.263,5.22
12.723028,0.19634448,-0.19634448,0.61276424,10.269231,366.848,0.2572707,0.49676588,0.9230769,2.6624084,1.8344713,-2.98,872556.44,5.7495117,0.0,0.0,5.90718,0.0,4.794537,0.0,0.0,0.0,29.800041,61.018124,16.397406,18.360636,34.57028,0.0,0.0,0.0,6.923737,17.743374,82.87958,5.7495117,15.3704405,17.062159,5.7495117,11.60094,0.0,6.923737,15.92144,5.022633,0.0,0.0,5.90718,21.960857,17.000349,0.0,37.44163,43.32194,10.633577,16.337803,5.131634,6.1849017,12.723028,3.7480009,0.541153,0.0,1.9352251,1.6044936,0.0,0.0,3.0,0.0,3.0,0.0,5.65292,4.47
13.193316,0.11562113,-1.8248388,0.4924926,19.655172,392.415,0.34267634,0.45819774,1.3103448,3.1030674,1.8013296,-3.1,5692658.0,6.606882,5.601051,0.0,5.559267,5.9693055,9.778516,9.778516,0.0,0.0,6.923737,31.040745,23.057884,40.903538,16.87223,0.0,14.535057,5.7336674,45.565742,0.0,56.631115,11.387856,11.292934,0.0,0.0,0.0,34.828846,6.923737,41.292294,0.0,22.290781,0.0,18.586971,41.12097,22.207056,0.0,23.754047,12.990105,4.9839787,15.454509,6.736652,0.0,34.514256,8.978595,-0.72570777,1.7998754,4.2615857,0.0,0.0,2.0,0.0,3.0,3.0,0.0,1.24172,6.63
12.952699,0.0,-2.3920207,0.24137013,14.034483,403.37,1.0,1.0,1.3793104,3.0386393,2.4024976e-06,-2.23,2460559.2,5.601051,0.0,0.0,5.559267,29.557285,4.794537,4.9839787,0.0,0.0,12.990105,30.68629,27.763966,36.0255,22.559616,0.0,9.551078,0.0,32.097248,5.7336674,57.375996,11.387856,45.95675,5.6873865,0.0,0.0,23.547226,0.0,30.034914,0.0,22.290781,0.0,53.64977,22.591944,10.949676,17.557203,18.1991,6.066367,4.9839787,5.7336674,1.4098705,0.0,29.163305,5.5468235,-1.730079,-0.22245412,0.9691909,0.0,0.0,1.0,1.0,2.0,3.0,0.0,-3.1488,4.89
13.703917,0.11185864,-1.8674822,0.15357223,33.42857,594.522,0.23863268,0.5079662,0.78571427,2.9589422,1.5832822,-3.51,1659676200.0,70.94554,5.760247,23.758356,0.0,0.0,4.794537,0.0,0.0,0.0,0.0,31.189205,17.696186,12.710849,10.969244,0.0,0.0,0.0,68.335526,6.606882,46.62153,34.321747,14.902516,0.0,22.998047,0.0,9.473726,0.0,6.923737,0.0,22.292944,0.0,28.405743,0.0,6.066367,37.255573,0.0,0.0,0.0,23.364603,27.983488,0.0,13.703917,-1.0057553,-1.7702622,-15.477668,0.70199794,0.0,0.0,2.0,2.0,1.0,3.0,2.0,-1.7438,3.96
11.792298,0.07745937,-0.45030093,0.4660132,15.368421,254.241,0.34382445,0.5079663,0.94736844,2.686637,2.0830274,-2.75,30799.605,17.248535,0.0,0.0,0.0,5.9693055,0.0,4.794537,0.0,0.0,12.132734,41.971306,5.5634513,5.5731044,17.61843,0.0,0.0,0.0,0.0,0.0,53.591473,17.248535,4.736863,0.0,17.248535,0.0,4.794537,0.0,11.126903,0.0,11.649125,0.0,11.499023,16.886068,5.5634513,24.265469,24.275122,0.0,0.0,4.736863,5.1026635,0.0,11.792298,1.7181553,0.22625233,1.6597685,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.5574,3.26
13.42544,0.0,-1.829777,0.27219823,18.32353,482.968,0.34267634,0.45819774,1.2647059,3.1714864,2.7379963e-06,-3.23,35163976.0,6.606882,5.601051,0.0,5.559267,5.9693055,4.794537,14.770921,0.0,12.407033,19.913841,36.604195,30.60847,41.038685,41.305183,0.0,14.450988,4.992405,45.441807,14.095344,56.873077,11.387856,5.559267,5.6873865,0.0,12.407033,34.70491,0.0,42.522102,0.0,22.290781,0.0,30.994003,29.059515,34.138035,0.0,23.895739,37.194355,11.9161415,9.720841,6.8338037,0.0,37.251877,3.6038644,-0.7183483,2.6282861,4.0327244,3.8374844,0.0,2.0,1.0,2.0,3.0,0.0,3.2852,5.44
13.690867,0.04452398,-1.8895627,0.26684538,18.897436,528.541,0.34267634,0.4861216,1.051282,3.3307006,1.4720731,-4.28,1318913000.0,19.820646,36.038517,0.0,5.559267,5.9693055,4.794537,14.345615,0.0,0.0,6.923737,24.117006,40.27568,35.619648,16.87223,0.0,9.551078,0.0,45.248886,13.213764,80.89658,22.886879,19.600092,0.0,11.499023,0.0,41.435726,0.0,41.161816,0.0,22.290781,0.0,42.865513,48.1621,22.076578,0.0,17.557203,41.226254,0.0,19.194567,20.52858,0.0,31.213276,2.882561,0.4990354,3.8828936,3.1316955,0.0,0.0,3.0,1.0,3.0,4.0,0.0,1.6789,6.47
12.683028,0.2588445,-0.2588445,0.6621056,10.269231,367.836,0.25892252,0.49676588,1.0769231,2.6624084,1.8344713,-3.05,872556.44,11.567374,0.0,0.0,5.90718,0.0,4.794537,4.9839787,0.0,0.0,17.667307,61.018124,22.59425,12.673249,34.700756,0.0,4.9839787,0.0,6.923737,17.743374,76.94368,5.7495117,15.3704405,17.192635,5.7495117,11.60094,0.0,6.923737,15.92144,5.022633,0.0,0.0,5.90718,22.091333,17.000349,0.0,49.704845,25.122839,15.617556,16.337803,5.1216345,6.1644936,16.98283,2.7946875,0.9282317,1.6313245,1.9074473,1.5962292,0.0,0.0,2.0,1.0,3.0,0.0,5.04792,4.21
15.435411,0.04538785,-1.4102069,0.4026788,15.527778,492.507,0.34072316,0.4922383,1.3055556,3.5485137,1.6814969,-4.18,208174500.0,16.944765,17.32698,5.4287906,0.0,5.9693055,4.794537,9.184952,0.0,0.0,35.4885,24.949852,30.916176,24.557478,22.559616,0.0,9.7237625,11.651573,12.965578,31.643976,76.02566,17.006891,20.79923,10.077802,5.7495117,0.0,6.5447564,11.7351265,22.539057,0.0,22.160305,4.390415,34.802486,31.088444,18.05064,17.873741,6.066367,35.231747,5.1566634,14.993626,28.15636,0.0,26.736584,6.5125127,-1.277644,2.0384927,1.6622916,1.3988875,0.0,1.0,2.0,2.0,4.0,1.0,3.3357,3.75
13.631656,0.08807044,-1.8761636,0.2938867,19.243244,499.503,0.34267634,0.4861216,1.081081,3.2912526,1.5022297,-4.31,538332160.0,19.820646,23.296919,6.5447564,5.559267,5.9693055,4.794537,9.778516,0.0,0.0,11.60554,29.718605,34.209312,35.20961,16.87223,0.0,14.64976,0.0,38.642006,13.213764,75.33313,22.886879,19.714796,0.0,11.499023,0.0,34.828846,0.0,35.598366,0.0,22.290781,0.0,18.586971,65.83376,16.513126,0.0,23.754047,35.144115,5.098682,19.194567,20.31074,0.0,31.102339,2.141399,0.52658695,3.6915166,3.1931987,0.0,0.0,3.0,1.0,3.0,4.0,0.0,1.5816,6.6
13.18037,0.042299513,-1.6759531,0.15473036,25.631578,519.466,0.25916415,0.5079412,0.84210527,3.5124612,1.7175292,-4.2,646196160.0,35.91489,6.227901,0.0,11.81436,0.0,14.905863,0.0,0.0,0.0,0.0,36.3982,27.061598,34.283886,55.42606,0.0,14.8678665,0.0,30.643766,6.606882,47.525105,11.499023,5.3167887,0.0,11.499023,0.0,4.736863,0.0,26.943878,0.0,43.6117,0.0,28.012152,38.225475,0.0,34.898933,6.066367,0.0,10.300767,4.736863,7.4142585,0.0,29.491413,1.7415605,-1.4726728,-7.487541,-0.6460817,0.0,0.0,2.0,3.0,2.0,5.0,1.0,0.6962,5.82
11.767505,0.17036985,-0.3615344,0.4717977,15.555555,238.242,0.34382206,0.5079443,1.0555556,2.6643298,2.0958128,-2.55,21256.023,11.499023,0.0,0.0,0.0,5.9693055,0.0,4.794537,0.0,0.0,30.331835,29.838573,5.5634513,5.5731044,17.61843,0.0,0.0,0.0,0.0,0.0,59.65784,11.499023,4.736863,0.0,11.499023,0.0,4.794537,0.0,11.126903,0.0,11.649125,0.0,11.718817,11.322617,11.126903,0.0,30.341488,24.265469,0.0,4.736863,5.1521707,0.0,11.767505,2.0562,0.3865235,1.7161574,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.8518,3.58
13.45433,0.507733,-2.2161663,0.09789164,22.933332,634.455,0.34031597,0.5041437,0.6666667,2.990174,1.6105317,-5.85,5029687300.0,18.814816,52.454517,17.789051,0.0,17.907915,0.0,14.383612,0.0,0.0,0.0,24.265469,11.126903,16.690355,17.907915,0.0,0.0,0.0,30.705893,6.606882,40.955822,62.87251,0.0,0.0,51.745605,0.0,18.947453,0.0,31.073967,0.0,11.126903,0.0,0.0,24.265469,0.0,0.0,0.0,0.0,0.0,18.947453,20.820044,0.0,39.38653,-4.123688,-14.510266,-10.176841,-0.9473075,0.0,0.0,2.0,3.0,0.0,3.0,1.0,-0.2965,4.4
13.198297,0.041057028,-1.9219494,0.4893508,19.233334,406.394,0.34267634,0.47761345,1.2666667,3.072923,1.8633538,-3.52,7675445.5,6.606882,5.601051,0.0,5.559267,11.938611,4.794537,14.573053,0.0,0.0,18.553556,31.54366,16.513126,34.576218,22.841536,0.0,9.551078,0.0,39.020985,0.0,62.43653,11.387856,5.559267,0.0,0.0,0.0,28.28409,6.923737,45.956352,0.0,22.290781,0.0,36.262814,27.854233,5.5634513,4.5670996,25.122839,12.990105,4.9839787,4.736863,6.4891386,0.0,42.234676,0.7751651,-1.8965889,0.041057028,3.3195257,0.0,0.0,2.0,1.0,2.0,3.0,0.0,2.08622,5.72
15.373306,0.08364417,-1.3188163,0.4216832,19.216217,497.57,0.3407231,0.477497,1.0,3.347692,1.4029452,-3.97,448945730.0,11.380672,0.0,5.4287906,0.0,5.9693055,4.794537,9.184952,0.0,0.0,54.597305,60.169235,31.217337,11.204087,22.559616,0.0,9.883888,11.835813,12.965578,31.078936,100.09433,11.126903,15.645489,10.077802,0.0,0.0,6.5447564,17.653032,22.342262,0.0,22.029827,4.390415,10.949676,29.584656,49.290203,12.26321,10.633467,54.597305,10.216699,0.0,17.128593,0.0,26.913967,3.1140192,-0.8075944,2.4538603,3.8152978,0.0,0.0,2.0,3.0,1.0,4.0,2.0,4.5998,4.21
10.786696,0.21968679,-1.2689106,0.44284204,32.882355,244.207,0.2878782,0.39356685,1.5294118,2.8653667,2.1949093,-1.55,9343.961,24.63922,6.227901,5.8244047,5.90718,0.0,4.794537,9.665781,0.0,5.098682,0.0,0.0,0.0,6.606882,5.90718,0.0,14.764463,5.7336674,24.5398,6.606882,12.151725,0.0,5.7336674,0.0,0.0,0.0,4.736863,0.0,16.846844,0.0,0.0,0.0,5.8244047,0.0,11.009123,0.0,0.0,0.0,10.082661,15.577058,6.245636,0.0,14.399395,4.9712152,-1.0294151,-3.2636395,-0.43839246,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-3.0115,4.18
13.0645685,0.036052562,-1.8724731,0.3135912,19.448277,393.355,0.34267634,0.45819774,1.3103448,3.0660088,1.7524376,-3.59,5283208.5,6.606882,5.601051,0.0,11.246654,5.9693055,14.908855,9.778516,0.0,0.0,6.923737,24.619923,28.64586,33.936077,22.559616,0.0,9.551078,0.0,32.097248,0.0,67.49031,11.387856,5.559267,5.6873865,0.0,0.0,28.28409,10.114318,30.034914,0.0,22.290781,0.0,41.946014,22.290781,5.5634513,16.699833,25.122839,0.0,4.9839787,4.736863,6.5722528,0.0,40.412968,0.61799514,-0.7695828,0.07281755,1.7105759,0.0,0.0,2.0,1.0,2.0,3.0,0.0,1.9878,6.19
13.74401,0.016051168,-0.7812114,0.5419384,10.571428,402.828,0.25326446,0.50488085,1.0714285,2.6707058,1.8186125,-3.12,1735384.6,5.8172207,11.566732,0.0,5.90718,0.0,4.794537,8.78083,0.0,0.0,23.733673,60.51521,17.254776,11.250837,28.882893,0.0,5.3167887,0.0,13.468493,5.3167887,87.94473,5.7495117,10.633577,20.155603,5.7495117,11.60094,6.5447564,18.558178,21.484892,5.022633,0.0,0.0,12.108208,21.960857,17.696186,24.265469,18.1991,6.923737,10.633577,11.60094,27.167267,6.121329,12.598013,2.4381566,-2.343301,0.0,1.8427385,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.30582,5.32
13.053039,0.049964022,-1.9498014,0.06318435,51.825397,897.065,0.33529133,0.4792427,0.82539684,3.4989796,1.1607364,-2.1,24703983000000.0,48.83173,18.68402,0.0,0.0,11.938611,0.0,9.589074,0.0,0.0,59.267567,92.791916,16.403086,37.44357,11.938611,0.0,0.0,50.24366,180.05933,19.820646,23.29825,0.0,0.0,0.0,0.0,0.0,33.273388,50.24366,100.33565,0.0,0.0,0.0,30.278505,44.098034,5.5731044,0.0,19.923494,20.771212,26.84723,23.684315,29.271885,0.0,25.393673,-2.8758905,-2.6308546,-11.753667,14.463104,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.923,4.62
13.644001,0.0963349,-1.8661635,0.3004499,19.243244,498.515,0.34267634,0.4861216,1.027027,3.2912526,1.5022297,-4.24,538332160.0,19.820646,36.038517,0.0,5.559267,5.9693055,4.794537,14.345615,0.0,0.0,12.990105,18.553556,40.27568,29.012764,16.87223,0.0,9.551078,0.0,38.642006,13.213764,81.3995,22.886879,19.600092,0.0,11.499023,0.0,34.828846,0.0,35.598366,0.0,22.290781,0.0,18.586971,60.31706,22.029827,0.0,17.557203,42.72552,4.5670996,19.194567,20.617382,0.0,31.142036,2.370179,0.5708846,4.0843472,3.3713777,0.0,0.0,3.0,1.0,3.0,4.0,0.0,2.1866,6.72
13.421107,0.122814626,-1.8208969,0.43988436,18.705883,462.55,0.34267634,0.45819774,1.2058823,3.1838162,1.653564,-3.1,55926510.0,6.606882,5.601051,0.0,5.559267,5.9693055,9.778516,9.778516,0.0,0.0,13.847474,64.01957,22.207056,35.20961,16.87223,0.0,19.434967,0.0,58.28345,20.6401,56.631115,11.387856,5.559267,0.0,0.0,0.0,41.125732,0.0,54.636852,0.0,22.290781,0.0,18.586971,23.365587,59.224907,0.0,17.557203,6.1968436,36.969337,9.720841,6.8570714,0.0,37.519814,3.9872727,-0.7113107,4.6605625,5.1132,4.133039,0.0,2.0,0.0,3.0,3.0,0.0,2.5312,5.83
12.907904,0.20775369,-0.20775369,0.6114754,10.285714,376.456,0.2572728,0.49286753,0.8214286,2.71276,1.8601714,-3.47,2159468.0,0.0,11.499023,0.0,5.90718,0.0,4.794537,0.0,0.0,0.0,24.265469,55.306213,17.44114,25.470432,22.96934,0.0,0.0,0.0,13.847474,24.853172,77.35403,11.499023,20.107304,17.062159,11.499023,0.0,0.0,13.847474,21.484892,0.0,0.0,0.0,5.90718,22.74986,16.938225,5.5634513,38.48506,30.331835,30.547419,9.473726,10.542056,0.0,12.907904,5.24795,0.9585279,0.0,4.125172,3.1370678,0.0,0.0,3.0,0.0,3.0,0.0,5.31654,4.07
13.590282,0.090417735,-1.8713719,0.30224016,19.11111,485.476,0.34267634,0.45819774,1.0833334,3.5032053,1.5058093,-4.31,361114900.0,6.606882,36.038517,6.7929425,5.559267,5.9693055,9.778516,9.778516,4.5670996,0.0,6.923737,18.553556,28.142946,41.406452,16.87223,0.0,14.535057,0.0,38.642006,6.7929425,75.594086,22.886879,19.600092,0.0,11.499023,0.0,34.828846,0.0,35.598366,0.0,22.290781,0.0,25.379913,52.619995,16.513126,0.0,29.950891,29.093521,4.9839787,19.194567,20.04973,0.0,35.11895,2.2269416,0.5208022,7.2790456,2.5059896,0.0,0.0,3.0,1.0,3.0,4.0,0.0,1.5391,6.85
13.346997,0.25654623,-0.25654623,0.34715754,10.931034,376.434,0.12275261,0.25395823,0.5862069,2.7945194,1.6444247,-3.85,8567773.0,5.8172207,0.0,0.0,0.0,0.0,4.9839787,9.374393,0.0,0.0,54.597305,59.154922,17.323746,16.72733,11.0334015,0.0,9.9679575,0.0,0.0,0.0,109.075935,33.511185,0.0,4.390415,0.0,0.0,0.0,5.8172207,0.0,0.0,44.544586,0.0,5.8172207,0.0,33.417683,23.259638,18.329578,36.3982,41.38218,4.9839787,13.346997,0.0,9.306015,7.7695365,-0.25654623,1.7811692,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,6.7699,4.08
12.017221,0.249589,-0.38948506,0.6324569,10.6,286.312,0.25708437,0.5042596,1.1,2.8345866,1.8584335,-2.6,54761.38,0.0,16.630583,0.0,5.90718,0.0,10.111326,4.9839787,0.0,0.0,23.46952,30.331835,5.5634513,10.21662,32.592144,0.0,4.9839787,0.0,0.0,5.3167887,48.028023,11.499023,5.3167887,5.1315584,11.499023,11.336786,0.0,0.0,10.357988,0.0,10.21662,0.0,22.969654,5.1315584,10.21662,29.535887,0.0,24.265469,10.300767,0.0,0.98273456,1.3726801,16.310095,1.0702865,-0.9834786,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,2.9598,4.77
13.382176,0.10915736,-1.8399532,0.33541793,20.805555,486.528,0.34267634,0.45819774,1.1944444,3.2676017,1.4054185,-3.58,238039650.0,12.30081,5.601051,0.0,5.559267,5.9693055,9.694447,14.762494,0.0,0.0,12.844172,36.961178,29.60264,54.96813,16.87223,0.0,19.434967,0.0,39.020985,32.848034,56.631115,23.228725,5.559267,0.0,0.0,0.0,33.020954,18.764606,41.292294,0.0,22.290781,0.0,18.586971,46.8149,42.816402,0.0,23.754047,12.990105,21.724756,14.457705,12.176433,0.0,37.346786,3.108029,5.6406317,1.8177712,7.8413143,0.0,0.0,3.0,0.0,3.0,3.0,1.0,1.46672,5.95
13.697457,0.026120579,-1.9346098,0.039252643,14.676056,979.017,0.36860937,0.4817879,0.8169014,4.1407256,0.8856877,-7.83,4350705500000000.0,49.630627,12.207932,0.0,23.280806,11.938611,19.178148,20.05315,0.0,0.0,6.923737,82.01268,62.977806,46.074924,57.625233,0.0,33.469074,0.0,58.71052,71.2348,111.247406,17.137367,31.726593,17.062159,5.7495117,0.0,72.31925,0.0,67.92113,0.0,22.290781,0.0,85.12089,45.966362,18.52903,54.990013,52.586617,25.06162,21.430462,33.505882,32.90338,0.0,91.38759,4.4771323,-2.6766639,5.414136,2.4201176,8.307501,0.0,2.0,1.0,5.0,6.0,0.0,3.431,4.92
13.035866,0.05075822,-1.0241157,0.45335808,13.931034,392.407,0.33824697,0.5071546,1.0,2.6974082,2.0062232,-3.67,2645089.2,17.60299,11.56649,0.0,0.0,5.9693055,9.589074,4.794537,0.0,0.0,29.848227,44.18896,11.993926,16.690355,17.535795,0.0,0.0,0.0,26.372263,0.0,82.45317,11.499023,0.0,0.0,11.499023,0.0,4.736863,0.0,51.342262,0.0,0.0,0.0,23.120829,5.5634513,23.781858,0.0,36.407856,13.847474,0.0,4.736863,5.5613356,0.0,38.13463,0.6642175,-2.7523243,2.0092645,3.7172012,0.0,1.0,0.0,2.0,0.0,2.0,0.0,3.9851,3.82
